ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/18 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/19 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/20 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/20 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/20 00:00:00.000;MASCULINO;ADULTOS;05001000;7,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/22 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/22 00:00:00.000;MASCULINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/23 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/24 00:00:00.000;MASCULINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/25 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/25 00:00:00.000;MASCULINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/26 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/26 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/27 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/28 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/28 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/29 00:00:00.000;FEMENINO;ADULTOS;05001000;6,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/29 00:00:00.000;MASCULINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/30 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/30 00:00:00.000;FEMENINO;MENORES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/30 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/03/31 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/01 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/01 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/02 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/02 00:00:00.000;MASCULINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/02 00:00:00.000;NO REPORTADO;NO REPORTADO;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/03 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/03 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/04 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/04 00:00:00.000;MASCULINO;ADULTOS;05001000;8,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/05 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/05 00:00:00.000;FEMENINO;MENORES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/05 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/06 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/06 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/07 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/07 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/08 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/08 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/09 00:00:00.000;FEMENINO;ADULTOS;05001000;6,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/09 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/09 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/09 00:00:00.000;MASCULINO;MENORES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/10 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/11 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/11 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/11 00:00:00.000;NO REPORTADO;NO REPORTADO;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/12 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/12 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/13 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/13 00:00:00.000;MASCULINO;ADULTOS;05001000;6,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/14 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/14 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/16 00:00:00.000;FEMENINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/16 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/16 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/17 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/17 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/18 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/18 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/19 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/19 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/20 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/20 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/21 00:00:00.000;FEMENINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/21 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/21 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/22 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/22 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/23 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/24 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/24 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/25 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/25 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/25 00:00:00.000;MASCULINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/26 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/26 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/27 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/28 00:00:00.000;MASCULINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/29 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/29 00:00:00.000;MASCULINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/30 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/04/30 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/01 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/01 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/02 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/02 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/03 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/04 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/04 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/05 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/05 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/06 00:00:00.000;FEMENINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/06 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/06 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/07 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/07 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/07 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/08 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/08 00:00:00.000;MASCULINO;ADULTOS;05001000;6,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/09 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/10 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/10 00:00:00.000;MASCULINO;ADULTOS;05001000;6,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/10 00:00:00.000;MASCULINO;MENORES;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/11 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/11 00:00:00.000;MASCULINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/12 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/13 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/13 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/14 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/14 00:00:00.000;MASCULINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/15 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/16 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/16 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/17 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/17 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/18 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/18 00:00:00.000;MASCULINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/19 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/20 00:00:00.000;FEMENINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/20 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/20 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/21 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/22 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/22 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/23 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/23 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/24 00:00:00.000;FEMENINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/24 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/24 00:00:00.000;FEMENINO;MENORES;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/24 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/24 00:00:00.000;MASCULINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/24 00:00:00.000;MASCULINO;MENORES;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/25 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/26 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/26 00:00:00.000;MASCULINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/27 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/27 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/28 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/28 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/28 00:00:00.000;NO REPORTADO;NO REPORTADO;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/05/31 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/01 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/01 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/02 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/02 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/02 00:00:00.000;NO REPORTADO;NO REPORTADO;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/03 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/03 00:00:00.000;FEMENINO;MENORES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/03 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/04 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/04 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/05 00:00:00.000;FEMENINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/05 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/05 00:00:00.000;MASCULINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/06 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/07 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/07 00:00:00.000;MASCULINO;ADULTOS;05001000;6,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/08 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/09 00:00:00.000;FEMENINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/09 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/09 00:00:00.000;MASCULINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/10 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/10 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/10 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/11 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/11 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/12 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/12 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/13 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/13 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/14 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/15 00:00:00.000;FEMENINO;ADULTOS;05001000;5,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/15 00:00:00.000;FEMENINO;MENORES;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/15 00:00:00.000;MASCULINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/15 00:00:00.000;MASCULINO;ADULTOS;05001000;6,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/16 00:00:00.000;FEMENINO;ADULTOS;05001000;4,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/16 00:00:00.000;MASCULINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/17 00:00:00.000;FEMENINO;ADOLESCENTES;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/17 00:00:00.000;FEMENINO;ADULTOS;05001000;2,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/17 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/19 00:00:00.000;FEMENINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/19 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/20 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/20 00:00:00.000;MASCULINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/21 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/21 00:00:00.000;MASCULINO;ADULTOS;05001000;3,0
SIN EMPLEO DE ARMAS;ANTIOQUIA;Medell�n (CT);2022/06/22 00:00:00.000;FEMENINO;ADULTOS;05001000;1,0
